keyword,group,title,summary,date,link,source
ETF,chung_khoan,Cơn sốt ETF và làn sóng đầu cơ sẽ đẩy giá vàng cao hơn - Laodong.vn,Cơn sốt ETF và làn sóng đầu cơ sẽ đẩy giá vàng cao hơn  Laodong.vn,2025-03-18,https://news.google.com/rss/articles/CBMiogFBVV95cUxQQUJoa2haR3c3QVdKaUg0T2g5bkNFbGpyb1RhUU92Vm9RYW4wazUwUDVMSlphWEFJNG9VUzVzeUlmclozY0dSZzVVOUQtZTJfZndpazdBVUJNbFJfam84ZE5VdF9BSVRDd21ybGZjTzF6c2tQSVBFaG95Qm13STJrNGNyQVhxOTZTai1MX2Fvblk3VGE1WGU2S1NaM2hIRm1Zb1E?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://laodong.vn', 'title': 'Laodong.vn'}"
ETF,chung_khoan,Các quỹ ETF đảo danh mục ra sao trong kỳ quý II/2024? - thitruongtaichinhtiente.vn,Các quỹ ETF đảo danh mục ra sao trong kỳ quý II/2024?  thitruongtaichinhtiente.vn,2024-06-04,https://news.google.com/rss/articles/CBMinwFBVV95cUxQY2ljdC1NVnhCN1d3dHRmcVh0UGlfZzR5cU84aVBodUNOTERDVnA0dXVTUlBPUXZnaXllT2hDVllnSmRkZlU3eXQ4VDFkbTE3UzBGcTRESkVJeEpLWVI0dlZZNXVOY0xhWVAxU2tBak1pY0tMSi1EakR2TWstOG9NdGQzOVJLcDU3VW52dGdQV005WDFRUEVQNTFoeGw4SjQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thitruongtaichinhtiente.vn', 'title': 'thitruongtaichinhtiente.vn'}"
ETF,chung_khoan,Dự báo cổ phiếu KDH được hai quỹ ETF quỹ mô gần 20.000 tỷ mua mạnh trong kỳ cơ cấu tới - vneconomy.vn,Dự báo cổ phiếu KDH được hai quỹ ETF quỹ mô gần 20.000 tỷ mua mạnh trong kỳ cơ cấu tới  vneconomy.vn,2024-08-29,https://news.google.com/rss/articles/CBMisAFBVV95cUxQODhoYk1LR3pwNEw2cUpmeTJsOTlJLWJkNFlhaWIybGVBWlZnbFZiS2E5aDNSRGMtUnRCaVgzY1R2UDVoeWVfYmlHOGN3dGZaSm4td1FzUEszUzhlbi1YZGFHb0dPeXJ6RkxoUlkyYVEwSXVoeU9EUmtuR0tzaHdCR1ZienJGcHdxZ2swdnRpWEF5d24zcUxPZzBhTS16R1I4bkloUGczQ0tWbC10SnEtcw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,"Điểm danh 3 cổ phiếu sắp lọt vào ""mắt xanh"" của 2 ETF ngoại quy mô hàng trăm triệu USD - vneconomy.vn","Điểm danh 3 cổ phiếu sắp lọt vào ""mắt xanh"" của 2 ETF ngoại quy mô hàng trăm triệu USD  vneconomy.vn",2025-03-05,https://news.google.com/rss/articles/CBMirgFBVV95cUxOT2czODBIWjB0SERzMUN1aVlQeV9oc0lMRXYwRUJIZUZSRTBmV3NCd1pvQ2tqT0s0WXMxbWVTQzRKbGVyMDVSNU1OUzZISkEtdVk4aVloS2piUnUyekNpYmJsSFRPdTBnUDlhYzM5SW5GRF80NHNvcEJxZVY0YVBodW10eFRrTGZ4WVU4RkJ4VDY5QjR1RFJ4Ry1kUFF5NEQwRFdSeHFjdC1xUjNRanc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,"Chưa hết 3 tháng, các quỹ ETF tại Việt Nam đã bị rút ròng 3,2 nghìn tỷ đồng - vneconomy.vn","Chưa hết 3 tháng, các quỹ ETF tại Việt Nam đã bị rút ròng 3,2 nghìn tỷ đồng  vneconomy.vn",2025-03-18,https://news.google.com/rss/articles/CBMioAFBVV95cUxNTllROElHZ3c2WVZCcFRzY0lXRXh6V1ExNXNZT1pZZTAtMEpQZ0pVZ29jX2l2Nlp5SjUxS1Fpck5QRzluY3BndWg2ZERDc0pJZHpPdEVLUHF5VGR3emVzMzEwM24zeVIycHpqOXJfVWVLbjNLRnVxaWxVTHRZbG5URWZnUFVZTi12bno1V1l5dGMxYk5qNVVoN3d4aVJ6S0ZQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,"Dự báo 4 ETF sẽ bán ra 9 triệu cổ phiếu VPB, mua vào 12 triệu cổ phiếu HPG - vneconomy.vn","Dự báo 4 ETF sẽ bán ra 9 triệu cổ phiếu VPB, mua vào 12 triệu cổ phiếu HPG  vneconomy.vn",2025-04-23,https://news.google.com/rss/articles/CBMinwFBVV95cUxQNkxkOGxnSW5wMWZ5TnhCaVVlX2pWQmVncE1KOHBLUmtzRFhFeDc5RHRBeTlLODhkX1lhY1pwNW9UWVBlbVpmbkJKS1JKaEcweTdvR1k5VUtMWTRxYnJYRlVpdWxMX3lvemJoTE9mT2U4R2NjbWpGVEVjeGhNTGdOZjVKXzJhQmZaZFEtLTdrdWM3QTFCUHlwSHpnS1JDX28?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,"Chỉ trong hơn một tháng đầu năm 2025, các quỹ ETF đã rút ròng hơn 1.000 tỷ đồng - vneconomy.vn","Chỉ trong hơn một tháng đầu năm 2025, các quỹ ETF đã rút ròng hơn 1.000 tỷ đồng  vneconomy.vn",2025-02-11,https://news.google.com/rss/articles/CBMipgFBVV95cUxPU1dlMTViaUQyajJXT2E3bngzTzRtNmU3bmVEaEczODVhbk8waTliaG5USzJYbHZUb3VVUjFmYm9LanBvVWo1SHA5bk1tQlBSZTlnLXZNcHFjS3dLTFNmS0tGaVVIQkZVbmxQZ2JfTUw3VTk1aUw5VFl4MTgwWm05X29naGJGU0FpRU9VR0lxNFFzd0xuQURzekZJcTBaSnZyRm9LTXF3?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,Dự báo các quỹ ETF sắp bán ra hàng chục triệu cổ phiếu nhóm ngân hàng - vneconomy.vn,Dự báo các quỹ ETF sắp bán ra hàng chục triệu cổ phiếu nhóm ngân hàng  vneconomy.vn,2025-03-24,https://news.google.com/rss/articles/CBMimgFBVV95cUxONFFoNmR3MnJBOGQtSzRBNXB6LW1sb3UwWXVBd2lMdVh1Z3Y3TDRPNzFxRDZRRGF3bk1CZkVuNDl6MFYxS1FnMHdBNDNQZDYzcmdOR25hMkd4VzZQcldtYWhoZDl5eDVxN0Z2YXFrMlVXMWlqdWdCODZFaVZmOTItcGplX2xBRFd6bDQ4WDZ0a09acEZ6Uk1kTGRR?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,Vốn ETF tiếp tục bị rút ròng khỏi Việt Nam - vneconomy.vn,Vốn ETF tiếp tục bị rút ròng khỏi Việt Nam  vneconomy.vn,2025-05-20,https://news.google.com/rss/articles/CBMidkFVX3lxTFBCR29HZFFoS09pYVBjSzlaOUZwMWNtZkVFaHFiU1RkdXlHRkswUDZJb1ZhdlVRS2s3N3E4aFlabFJUYVJEUGJUZWxnS1pwTEVKOTJ2am5sUjNWT3plbzE2SDItTGQ5NXhXbzZJLVFHQ1dzWUQ3cHc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,"Lần đầu tiên kể từ đầu năm 2025, các quỹ ETF đầu tư vào chứng khoán Việt Nam hút ròng - vneconomy.vn","Lần đầu tiên kể từ đầu năm 2025, các quỹ ETF đầu tư vào chứng khoán Việt Nam hút ròng  vneconomy.vn",2025-05-27,https://news.google.com/rss/articles/CBMirgFBVV95cUxNczhKQmVJdDVzOGZQYXlsT3ZxVlBwcjlZbFo5ejloVHBTQjV5WTI0VnZ3MEpiUVNFVzB5XzA3aWVEd21yZEQxUUxqa1J1dkJ4eURDTHpENkRRb2U4M1JuTlJrSHhZS2xLWHp3b3lBd1oyQW4ydkJQQWxBX25TRzlxdXVsaTVnbTlvdUFlRm45UFBLX2pWSWtUSFJSMmtXemU5bnRPLXJuVG1VbHM3bUE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,Điểm danh 3 cổ phiếu ngành chứng khoán sắp được các 3 ETF mua vào tổng cộng 54 triệu cổ - vneconomy.vn,Điểm danh 3 cổ phiếu ngành chứng khoán sắp được các 3 ETF mua vào tổng cộng 54 triệu cổ  vneconomy.vn,2025-03-17,https://news.google.com/rss/articles/CBMisgFBVV95cUxOa201TnU1MVRKUkNWZnpzUWZEcFlSV3hKa0xNYmRSSFBSYUFjZDZrcG5iVzFrRWhRaVBIRTVNLUx3TVh4aG45MnNPdmZqYUR5YmVRWHI0a0YyMzFFaHpNWkRIa3prWkhveENaMVNNcW1wWE5HYVk1NU00bG1ldk1aT2YtQ20zOFR1bWdTc1p4a3ZlaVduVkNCc0E2d1pMVzIyaWRHRVBTX1ZPbTdVN2ZJbXFn?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,"Dự báo một cổ phiếu xây dựng sắp lọt rổ chỉ số kim cương VnDiamond, các ETF mua mới gần 1 triệu cổ - vneconomy.vn","Dự báo một cổ phiếu xây dựng sắp lọt rổ chỉ số kim cương VnDiamond, các ETF mua mới gần 1 triệu cổ  vneconomy.vn",2025-04-16,https://news.google.com/rss/articles/CBMivwFBVV95cUxON0UtRFY5eldITHhWZjVYdnhZVDBHMGxKVWx2SG00VVNKWGxXR3FIRHJVTEVla2hLRnlIR096ZDFyZVpqdEZNSFRvU3ctOWVPeUQtdDY5YW4wNlpBNzdiSWxDLW9EZkJvT0NfVmdEV2dnWTMtckEzelQyS0dBd1I3SHNydzVSbnFiRDg3a3M3S1ZBM1Ixcy1tT09MUXczUGxqLW1JeXYxUkhHeGJjcm1BMWkySVRvbEZLdUwtZjg4MA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,Dự báo 2 cổ phiếu sắp bị hàng loạt ETF bán ra đáng kể - vneconomy.vn,Dự báo 2 cổ phiếu sắp bị hàng loạt ETF bán ra đáng kể  vneconomy.vn,2025-01-23,https://news.google.com/rss/articles/CBMihAFBVV95cUxNazBhNWRXUGxMVWkyLW54azhkNFJjelFJUEpWdkhzb1pKTkd5X0pDMzdMTEN5ZXJKN0lCNlNFaWdSZ2hncm1KX3ZYS0pkTHhhMllnd3VydHIyRV9xdzVYc0VWRERWZG9DLWRnX3JBUnhyMmpDYUMzTW5ZajYwejkyRU0xaWI?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,"Nhóm ngân hàng sắp giảm tỷ trọng trong VN30, các ETF sẽ bán ra hàng chục triệu cổ? - vneconomy.vn","Nhóm ngân hàng sắp giảm tỷ trọng trong VN30, các ETF sẽ bán ra hàng chục triệu cổ?  vneconomy.vn",2025-04-03,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNakFGUFJ5MnZ1MzNqMFBCTmN2Y0VMNjJJWkJWS1d2UmZIb2hjTV8telU1clJlbzd6YTVoaXEwSm5xbU5DUGd0ODF4TGJXZzliaVduYzhvaWVNam1rc1I1THl5ZXJYaU9RTjl0dnQtSUxOeFNXLVVSMGwwb0tjZHRMR2tFNFJDYTBDYnFlMHJhUk5EWHdOSWdfa2NzcWkzX0dWTkNIQ09UZE4?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,"FPT, MWG và CTD sắp được các ETF mua mạnh trong kỳ cơ cấu tới - vneconomy.vn","FPT, MWG và CTD sắp được các ETF mua mạnh trong kỳ cơ cấu tới  vneconomy.vn",2025-04-09,https://news.google.com/rss/articles/CBMijgFBVV95cUxORk1MaHJHQ3hwM2VaSHBOdkk5QnBTWjd3Sm16TFR0SFhYdWJjUVJuamxmMnFLeUNHaG1DaW5VMDRWV3FGck8wb0ZxcEZiUnFBdVBjcDJTdXFIcDhTMjZUQU1PUkNmQXBPZjZDY1N0clhoTjdNUDM1TnRaMTNQLTJaaHBxbTFTY1dib0hQRDFR?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,Dự báo một mã ngân hàng sắp được 2 ETF mua gần 34 triệu cổ phiếu - vneconomy.vn,Dự báo một mã ngân hàng sắp được 2 ETF mua gần 34 triệu cổ phiếu  vneconomy.vn,2025-03-03,https://news.google.com/rss/articles/CBMikwFBVV95cUxNLWJSWDBDS0tudTJScTQ4ZHNTX2ppQ2hweXZTYTFtdkU0U1hmeXg0RFlTWFR3b2ZtSExHSlBMMURIWkNOMTNoeUxESm9xUEU0ektyT01ITkhqSkdEUEFmUHZGb3Z2c291VC1GLURKTHVxVXJYNE90SEZFdVhITXVCSk1kSnQzbmhWRDQxNlVoU1NJTG8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
ETF,chung_khoan,Các quỹ ETF rút ròng hơn 2.400 tỷ đồng riêng trong tháng 4 - Nhịp sống kinh tế Việt Nam & Thế giới - vneconomy.vn,Các quỹ ETF rút ròng hơn 2.400 tỷ đồng riêng trong tháng 4 - Nhịp sống kinh tế Việt Nam & Thế giới  vneconomy.vn,2025-04-28,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQZXd5b3VET1R6U2Z2Zlg3cDBndEVrV0RDQThCZWg2S2dFMHJxYU82ZTBPZWtSUTdieGpwd2VyWloteUZ1VmlPOUYyUWEwMjAzVzRDWjNGdFU1elVpcl9JeVZjVS02RUpkV2hrV0xTSjJHa3lXQVpoQzVvLVNndUlmU3JGMTJQTHdOOFNv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
giá cổ phiếu,chung_khoan,"Giá giảm mạnh, BCM tạm hoãn đấu giá 300 triệu cổ phiếu ngày 28/4 tới - vneconomy.vn","Giá giảm mạnh, BCM tạm hoãn đấu giá 300 triệu cổ phiếu ngày 28/4 tới  vneconomy.vn",2025-04-14,https://news.google.com/rss/articles/CBMilwFBVV95cUxPVGxCZldYUlF6eHNxaWxjYU1LZXdoTUpYckZ5LXAwM21hSGd5MFlVZlJMZjNUdGR2UVVpVGZVX18zQ2ZBSFY0V0U5WGxkeUVLTlZqeDAxN3dpS0JPRkZVQWxFRFR1QjRIbVkxRjJXblF2WU1NRkdyQ3hFUERwQlN6c3l3QV9GbGxVclhWZTFPMk9FQ3NLSkVF?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
giá cổ phiếu,chung_khoan,"Chứng khoán về vùng ‘giá rẻ’, nhóm cổ phiếu nào đáng chú ý khi vào mùa báo cáo tài chính quý 1? - Báo Tuổi Trẻ","Chứng khoán về vùng ‘giá rẻ’, nhóm cổ phiếu nào đáng chú ý khi vào mùa báo cáo tài chính quý 1?  Báo Tuổi Trẻ",2025-04-21,https://news.google.com/rss/articles/CBMizAFBVV95cUxOeGhrOFNXLTF1dFFoTVpOQjNsSXdDVFgzWFlJd0NqYk55X1NCbEQtS3F1aTBPUTUtekZ6MU1yN3lwbjhBS3BCa0ctUEFFd2RET3o5WmFLMGpFNWpWRzVfY1JnTk5scVlVLVNwWFBGcko3eVVwTGNvMlkwWkI5TGtaWkdCS3RRTk5oWFY4RmF4WXpzcWR4UXFNVHRhSTVwRnZsdnFKenZiVHpsLXppaEJseWFUVi1FZkhQM2JkZWxST055T2xCWlhXNmtDNFc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tuoitre.vn', 'title': 'Báo Tuổi Trẻ'}"
giá cổ phiếu,chung_khoan,Vì sao giá cổ phiếu ít chịu tác động bởi lợi nhuận doanh nghiệp? - Tạp chí Kinh tế Sài Gòn,Vì sao giá cổ phiếu ít chịu tác động bởi lợi nhuận doanh nghiệp?  Tạp chí Kinh tế Sài Gòn,2025-04-27,https://news.google.com/rss/articles/CBMilAFBVV95cUxNbHF0ZFBzR3hkTldodDhmZHdKZHlRUHY4dnc1ZEFXRTFSRnFMbkg2ejRVMVNpYWhUcVFUX1FFdENHS18zWHlRYlhMbndNd2Nvb1FhOWZ4bnZWWkRVdXRUamhoaEdmMjJfcWNaajIyX19pQ1VxTjBQTFVoTmlaWGs2dmMzNWg5amI5akJJaWUtYTdQbmdm?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thesaigontimes.vn', 'title': 'Tạp chí Kinh tế Sài Gòn'}"
giá cổ phiếu,chung_khoan,Top 5 mã cổ phiếu tăng trưởng ấn tượng năm 2024 - Tạp chí Tài chính,Top 5 mã cổ phiếu tăng trưởng ấn tượng năm 2024  Tạp chí Tài chính,2025-01-10,https://news.google.com/rss/articles/CBMihAFBVV95cUxPQzFmRGxUeWd5OHhTLVBKUnVsV2NXLUROV2IzZmpOUlpFNkVlaTBZc3RITnpEV3U0N05pdEpjbV9OR0F3SG5nRDkzY0piTVlyLVRQdDZnbFpwWEtrWW5HU3N3RFJHN0pGQWVIZGdFaXFSY2Ewazh4QmxZUkhIQ3lNeEw4YlI?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tapchitaichinh.vn', 'title': 'Tạp chí Tài chính'}"
giá cổ phiếu,chung_khoan,Công cụ tìm kiếm cổ phiếu tiêu điểm hôm nay - vndirect,Công cụ tìm kiếm cổ phiếu tiêu điểm hôm nay  vndirect,2024-09-30,https://news.google.com/rss/articles/CBMifEFVX3lxTE9QYk00ei1VNGEtd05kWmRPV1U2WG5FS1RSTWZ4bGZ0VUhiaWlqRHdJOV9OMkR6eWxVamRzTDh2ZUtFZHpTbFdZTHRzems4blFleVV0b0xqMmV6TUVxQTZiUlcwdl9RblgtX0dNaERwb0RlRDJZMkVsY0xMbk8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.vndirect.com.vn', 'title': 'vndirect'}"
giá cổ phiếu,chung_khoan,Lãnh đạo Phát Đạt nói về vụ thao túng giá cổ phiếu - VnExpress,Lãnh đạo Phát Đạt nói về vụ thao túng giá cổ phiếu  VnExpress,2025-03-24,https://news.google.com/rss/articles/CBMijgFBVV95cUxOWGQzRFhTRTR2a0VlOXQ5LVBnb2ZaUzY4UHBfZjRKTFlrR3lWQXg4U3A4OUx3S3pyMUhScjcxZE43ZUVVaENTcmdjR0o1bkV5bUpnY2pJeHhGaXBaZ3lQR01FVTVpNVk4d3lpWHpGVkswOVZQWElHM3BHMU5WcXRSNkdueVgxZ2p4aFdMWnVR?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vnexpress.net', 'title': 'VnExpress'}"
giá cổ phiếu,chung_khoan,Chủ tịch Phát Đạt: Không hiểu sao giá cổ phiếu của công ty rẻ vậy - Mekong ASEAN,Chủ tịch Phát Đạt: Không hiểu sao giá cổ phiếu của công ty rẻ vậy  Mekong ASEAN,2025-02-28,https://news.google.com/rss/articles/CBMinwFBVV95cUxQUVFiQmdnbmpiZldkVlJtd3JqemZRZkMybU5Md2p3X3RELXNnSUoyQ3pMR3lCY2tnaGdETU1ueE9heXhvMDlXeE1Veko1NGpXREpCOTh1dG1vY1haRkpqN3I1WDYzU0JKYXdVbWxOeWgwbzFZM3JPM0FNVzA3NnZVdGJHWTc3VTRsQ05SOHJKdlZDUV84R3RQWG5FVVNncUk?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://mekongasean.vn', 'title': 'Mekong ASEAN'}"
giá cổ phiếu,chung_khoan,"""Giá cổ phiếu chạy trước lợi nhuận, mua bán dựa vào kết quả kinh doanh ngắn hạn là không hiệu quả"" - vneconomy.vn","""Giá cổ phiếu chạy trước lợi nhuận, mua bán dựa vào kết quả kinh doanh ngắn hạn là không hiệu quả""  vneconomy.vn",2025-04-23,https://news.google.com/rss/articles/CBMivAFBVV95cUxOVmZjaWp1TW8yLTd1NGNYWmFIWnBPRTg0aHh5RVdkNktJZE1wV2loLVR2SnZZWWllaFlhYnYtUjN1Q0Z3emZIRFZzMXlRR3FJaHk5SFNzbTcxUUN2NW9wLWRueVlrQkF5ZXFEVzI3V1NldGNhVFRkYmh2YzFkbkg3Wm9qY2RlZGwwd2oxRmxkVW55NlEwbHdSOHlQWUVMX1BjWmtKQW84djM3ZGlmUUpLaWEtTHNsbzhNWC1JRA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
giá cổ phiếu,chung_khoan,Bất ngờ về người phụ nữ thao túng giá cổ phiếu Bất động sản Phát Đạt - Báo Tuổi Trẻ,Bất ngờ về người phụ nữ thao túng giá cổ phiếu Bất động sản Phát Đạt  Báo Tuổi Trẻ,2025-03-23,https://news.google.com/rss/articles/CBMirgFBVV95cUxPV25pd2U0b0w2WnBNbEZMWl9FWjcxTDZiX0FaT1ktMnZTZW9QX3Y0LUtUM1hoVGZ0RkRnNDFsdWI0QkZodEQzQUQ5T1NubmJBVG5jbEtaS2s2MGdjaklyN1hmamRUSFNoS1J1ZUlqZ29keFdxWGczT29sWW1SdXZNZ2E0d3pBbmZEM0hUWmFsRlZJNnZWWVZCaWhtTWxJbnZ1aEM2aEZOMEotRG10aWc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tuoitre.vn', 'title': 'Báo Tuổi Trẻ'}"
giá cổ phiếu,chung_khoan,"Định giá Cổ phiếu FPT tiệm cận đỉnh, khó tăng cao hơn - Tạp chí Tài chính","Định giá Cổ phiếu FPT tiệm cận đỉnh, khó tăng cao hơn  Tạp chí Tài chính",2025-05-21,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQSUE4czd2QWtPeUZKdlZjemR3WkpwMmt2cFpVWGlmcmtPdTdFX29kd0gyNkdGemxVMUxFM1FSVGZ2d3lWa0ZSbDVFdk9KeWxoWmlBRDFLQWhjRmdzMS0yUE1uRVFxRDd5ZHVHandIb3ZuUHhvU2tDT0M5UzhxYUxnQXpLTWpMeDh6RTVV?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tapchitaichinh.vn', 'title': 'Tạp chí Tài chính'}"
giá cổ phiếu,chung_khoan,Điểm danh 6 cổ phiếu tiềm năng tăng giá nhất tháng 3 - vneconomy.vn,Điểm danh 6 cổ phiếu tiềm năng tăng giá nhất tháng 3  vneconomy.vn,2025-03-06,https://news.google.com/rss/articles/CBMigwFBVV95cUxPN29wcFZpMkF6UlIyRlJhMUFpcktvU0VBcG5uLUlRQ09MaVFDUEhHUXBxbGRhX3hYLURwOGlRdDkya1VGOHJieTlMUHBpOVdCMFJENGJMUlEzWUUzTzJjMU5WYS03OHR5QzZSNFl2TldhOFRVTEs1TlFPRlhEZzA4X0h4MA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
giá cổ phiếu,chung_khoan,Cổ phiếu Ngân hàng còn nhiều dư địa tăng trưởng năm 2025 - Tạp chí Tài chính,Cổ phiếu Ngân hàng còn nhiều dư địa tăng trưởng năm 2025  Tạp chí Tài chính,2025-01-12,https://news.google.com/rss/articles/CBMikAFBVV95cUxPS2VLT09QV3pnTE5OVWZsUk50bGdnN2xJMzFGalUzbEZXWW9JekFNNURaTEdVTDlYcHBMYjlGUEtJNmExNDVmSFQ2STBnNFgzRHlWOTFqZWZ1U01kcVVCN2JwV0gwVjB2UEs0QkJucWJ6eHhMdS1Ubl9xSkFkQlRlekFTWmVPNGliV0VCcTBUWFg?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tapchitaichinh.vn', 'title': 'Tạp chí Tài chính'}"
giá cổ phiếu,chung_khoan,"Định giá nhóm cổ phiếu vừa và nhỏ đang ""rẻ""? - vneconomy.vn","Định giá nhóm cổ phiếu vừa và nhỏ đang ""rẻ""?  vneconomy.vn",2025-05-28,https://news.google.com/rss/articles/CBMidEFVX3lxTE9JXzQ4dDZ0c210RF9hX3hBVEhqUDRkQW9qS3pvZlZiMVFhWW5fQTZJQjhjM041WFREMzNQU0FSYXpMMWk2ejN0eV9nUFdKQlhDbVZZVTlCN0RGdDVURmpac2VFTzQ4OFBHOFo3WDhyR2U4TUdQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
giá cổ phiếu,chung_khoan,Giá trị giao dịch bình quân trên thị trường cổ phiếu niêm yết trên sàn HNX giảm 22% - Tạp chí Tài chính,Giá trị giao dịch bình quân trên thị trường cổ phiếu niêm yết trên sàn HNX giảm 22%  Tạp chí Tài chính,2025-02-10,https://news.google.com/rss/articles/CBMiswFBVV95cUxQSVpEbE5hS3FmclBtTUNpTUl0dGd0dWI5THJUaVk2U05hT3lrSW5SRDluNWVRLTdscGVTcHQ0UVVIaU9scU1Hb3Q1Mkp1TVc2TlV3LUc5aUFEcjNvU3F1ck52T3phZ0ZCZ2xMdEt2Z2FreVFpb0ZTZ2t3MlNRZWVKMnBsMkNPc1luT1I2aVczZFJGLVMyY0N1eG5pdXZHVnY2bG02enFQY3FBTFJlNkFzOEpqcw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tapchitaichinh.vn', 'title': 'Tạp chí Tài chính'}"
giá cổ phiếu,chung_khoan,"70% cổ phiếu trong nhóm VN30 có PE thấp hơn lịch sử, mở ra cơ hội tiềm năng - vneconomy.vn","70% cổ phiếu trong nhóm VN30 có PE thấp hơn lịch sử, mở ra cơ hội tiềm năng  vneconomy.vn",2025-05-06,https://news.google.com/rss/articles/CBMinwFBVV95cUxNMEZQTFlXeFN5eFM1cHFWaEhkdlNDNXE3OFdYWFRBS0NOclhrdzRSTGNzd3FsYmd4c2gzaHFLQm1XazV4djRiczNFZ3RHdVZtRXN0c1BjcS1jUnVYeU9YdEt1WDZXUElxTllCUkEtbGFTWU1xRzZTVGRnYU00cWVpdXEzZ3VzaGp6Ty1BUjVVUmI1YnVYaU5tc1BWc21RZVk?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
giá cổ phiếu,chung_khoan,"Điểm danh loạt cổ phiếu sập ""oan"" với thuế quan, định giá đã rẻ - vneconomy.vn","Điểm danh loạt cổ phiếu sập ""oan"" với thuế quan, định giá đã rẻ  vneconomy.vn",2025-04-11,https://news.google.com/rss/articles/CBMijgFBVV95cUxPSGlqNndPMnh2NmJBYTlsODNWUVA0U0RBSmI4MC1DYl9MbWJZbHN2bG1sbEg3c1RCa3pTd2tLcHJHNWJtNHVwWjU2bDNERzAzSjlCcC1kbUxKZHZYMl9oM29ldXRYRWlGNEdoSVVTNnFrTnZPeG11YW9FakVxaFQxQXp1UGhQZk5MLWQ0YVRn?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://vneconomy.vn', 'title': 'vneconomy.vn'}"
